"longitude";"latitude";"delivery_company_id";"id"
"36.597262";"55.109377";"12";"1822"
"53.474182";"54.480069";"12";"5045"
"73.355142";"55.002676";"12";"6771"
"55.119665";"51.826555";"12";"1545"
"";"";"13";"2609"
"55.119898";"51.842772";"12";"5952"
"38.979751";"55.810253";"12";"5660"
"35.382663";"45.026368";"12";"5145"
"74.517678";"65.871069";"12";"5481"
"37.633198";"55.816950";"10";"7410"
"104.280660";"52.286387";"12";"7646"
"33.105718";"57.152869";"12";"5110"
"45.014471";"53.187963";"12";"6309"
"";"";"13";"3292"
"44.937009";"53.227533";"12";"1885"
"53.240362";"56.835190";"1";"7660"
"";"";"13";"2700"
"87.114062";"53.752293";"1";"7661"
"";"";"12";"1848"
"92.839716";"56.007584";"1";"7662"
"";"";"13";"3298"
"59.952843";"56.897704";"12";"7391"
"37.662077";"55.675835";"10";"5365"
"";"";"13";"2135"
"";"";"13";"3304"
"38.863085";"56.742116";"12";"4943"
"56.248173";"57.986683";"12";"5027"
"37.735011";"55.816765";"10";"7413"
"73.387346";"54.984832";"1";"7664"
"56.258055";"57.997050";"12";"7649"
"";"";"13";"3310"
"60.547836";"56.779429";"10";"5493"
"61.893397";"56.427557";"10";"7471"
"";"";"13";"2706"
"30.472474";"59.909734";"12";"6202"
"56.251865";"58.012262";"12";"5047"
"56.294086";"57.997388";"12";"6930"
"";"";"13";"3352"
"37.738575";"55.632916";"12";"6732"
"";"";"12";"1290"
"73.304564";"54.985573";"10";"1118"
"";"";"13";"3353"
"";"";"13";"5476"
"";"";"13";"3351"
"";"";"13";"3355"
"38.107963";"55.608282";"12";"1503"
"56.025346";"58.039389";"12";"6932"
"56.192262";"57.988921";"12";"6933"
"";"";"13";"3356"
"";"";"13";"3367"
"";"";"13";"4223"
"";"";"13";"4219"
"56.267627";"57.984803";"12";"6934"
"158.620704";"53.062065";"12";"6196"
"";"";"13";"3364"
"37.548267";"55.434038";"12";"4765"
"";"";"13";"4225"
"39.206880";"51.666629";"1";"6304"
"30.209487";"59.856289";"12";"6199"
"";"";"13";"3371"
"";"";"13";"6541"
"";"";"13";"3370"
"";"";"13";"2560"
"";"";"13";"3301"
"";"";"13";"3372"
"";"";"13";"2561"
"";"";"13";"3382"
"60.250877";"56.501421";"12";"6310"
"";"";"13";"4240"
"";"";"13";"3373"
"";"";"13";"2567"
"";"";"13";"6678"
"";"";"13";"3390"
"86.748286";"53.878527";"12";"4618"
"37.223563";"54.880474";"12";"5528"
"44.020836";"43.756442";"12";"5869"
"";"";"13";"4276"
"";"";"13";"4287"
"";"";"13";"3411"
"28.277684";"57.818011";"12";"6270"
"";"";"13";"3414"
"37.837037";"56.011341";"12";"7543"
"";"";"13";"2613"
"";"";"13";"4280"
"";"";"13";"4621"
"";"";"13";"2752"
"";"";"13";"3416"
"37.537586";"55.889997";"12";"7557"
"";"";"13";"3417"
"";"";"13";"3419"
"66.630237";"66.529963";"12";"7668"
"39.872083";"59.227040";"12";"1515"
"39.197440";"51.702590";"1";"7673"
"34.313389";"53.304996";"1";"7674"
"34.350849";"56.261333";"12";"5002"
"";"";"13";"3421"
"";"";"13";"3420"
"";"";"13";"6677"
"39.823978";"47.237694";"12";"6062"
"39.630823";"47.221301";"12";"1872"
"";"";"13";"3427"
"46.045594";"51.527730";"1";"7675"
"37.605797";"55.768103";"12";"5294"
"";"";"12";"1696"
"37.483535";"56.013809";"10";"801"
"";"";"13";"3430"
"";"";"13";"2674"
"";"";"13";"2521"
"39.712381";"47.290284";"12";"4971"
"39.704799";"47.234020";"10";"4829"
"";"";"12";"1923"
"37.763952";"55.914731";"1";"5326"
"37.598496";"55.772230";"10";"5084"
"";"";"13";"6440"
"";"";"13";"4356"
"39.732225";"47.232432";"12";"1446"
"";"";"13";"2726"
"";"";"13";"2109"
"";"";"13";"5174"
"";"";"13";"6436"
"82.896966";"54.983242";"10";"4782"
"";"";"13";"2745"
"";"";"13";"2761"
"";"";"13";"6542"
"37.661842";"55.675844";"1";"5392"
"";"";"13";"6452"
"";"";"13";"6453"
"";"";"13";"4367"
"39.718682";"47.262356";"12";"1430"
"";"";"13";"4383"
"";"";"13";"4378"
"";"";"13";"2777"
"";"";"13";"6449"
"39.194943";"51.667246";"10";"4995"
"";"";"13";"6543"
"37.401810";"55.658618";"12";"7400"
"";"";"13";"6451"
"";"";"13";"6454"
"39.873971";"55.660508";"12";"5256"
"85.225578";"52.542534";"12";"5523"
"";"";"13";"6458"
"";"";"13";"6459"
"";"";"13";"4449"
"127.519950";"50.293281";"10";"4996"
"";"";"13";"4456"
"";"";"13";"4466"
"50.148600";"53.202788";"10";"4643"
"81.210262";"51.510008";"12";"5060"
"";"";"13";"4320"
"28.343582";"57.832658";"10";"5499"
"";"";"13";"4464"
"";"";"13";"5191"
"";"";"13";"4460"
"81.215822";"51.527236";"12";"4652"
"38.849324";"58.048072";"12";"4967"
"38.836203";"58.042157";"12";"4931"
"73.408762";"61.273785";"12";"4610"
"45.006647";"53.209098";"12";"5059"
"";"";"13";"4481"
"39.720726";"54.622091";"12";"2038"
"131.905660";"43.164781";"1";"6069"
"";"";"13";"4726"
"";"";"13";"5186"
"";"";"13";"4391"
"131.938036";"43.122478";"1";"6070"
"39.255310";"51.680620";"10";"4830"
"";"";"13";"5178"
"";"";"13";"4484"
"";"";"13";"4483"
"135.045533";"48.542977";"1";"5937"
"";"";"13";"4403"
"39.734476";"54.628538";"12";"1472"
"";"";"13";"2340"
"";"";"13";"4486"
"";"";"13";"3551"
"37.584989";"55.813628";"10";"829"
"";"";"13";"4487"
"";"";"13";"6706"
"";"";"13";"4491"
"39.757216";"54.618707";"12";"5155"
"60.206240";"59.765482";"1";"742"
"37.740755";"55.786672";"10";"1952"
"37.632380";"55.730252";"10";"752"
"";"";"13";"3428"
"";"";"13";"4414"
"";"";"13";"4501"
"";"";"13";"3068"
"30.785292";"59.699889";"12";"5796"
"50.229596";"53.244063";"12";"1489"
"50.183979";"53.196369";"12";"1535"
"50.146663";"53.202903";"12";"1558"
"37.194771";"55.980664";"1";"4602"
"45.120769";"54.217162";"12";"1481"
"37.738371";"55.633100";"10";"7424"
"53.819506";"56.475891";"12";"4747"
"";"";"13";"2532"
"";"";"13";"2618"
"";"";"13";"2851"
"46.014934";"51.527001";"12";"7319"
"46.034158";"51.533103";"12";"1474"
"38.289517";"54.013379";"10";"5376"
"";"";"13";"2846"
"";"";"13";"6691"
"";"";"13";"3513"
"47.490259";"42.988470";"10";"5380"
"";"";"13";"4532"
"45.975336";"51.615499";"12";"7290"
"";"";"13";"4527"
"37.651335";"55.741543";"12";"4808"
"";"";"13";"3201"
"";"";"13";"4469"
"36.069171";"52.962119";"10";"5276"
"";"";"13";"3205"
"";"";"13";"3311"
"";"";"13";"4476"
"";"";"13";"4468"
"88.200772";"69.346639";"12";"5465"
"";"";"13";"3529"
"37.609448";"55.794280";"10";"7429"
"45.950700";"51.506300";"12";"5061"
"";"";"12";"1810"
"";"";"13";"4543"
"20.166567";"54.931117";"12";"5761"
"";"";"13";"2102"
"";"";"13";"3535"
"38.084730";"54.896741";"10";"7431"
"";"";"13";"2115"
"";"";"13";"2122"
"";"";"13";"5411"
"";"";"13";"2130"
"20.136991";"54.676147";"12";"2035"
"";"";"13";"4685"
"39.178756";"51.679825";"12";"1554"
"";"";"13";"3543"
"88.200772";"69.346639";"12";"6177"
"37.996877";"55.916347";"10";"7432"
"";"";"13";"3545"
"";"";"13";"2132"
"";"";"13";"2143"
"";"";"13";"4104"
"";"";"13";"4098"
"28.871817";"61.110388";"12";"5257"
"";"";"13";"2469"
"";"";"13";"3571"
"33.519176";"44.595353";"12";"7043"
"";"";"13";"2203"
"";"";"13";"2204"
"";"";"13";"4113"
"";"";"13";"4123"
"";"";"13";"2221"
"";"";"13";"2643"
"";"";"13";"6676"
"84.887084";"56.608690";"12";"4896"
"";"";"13";"4131"
"";"";"13";"2665"
"";"";"12";"5567"
"";"";"13";"2683"
"38.129387";"56.301933";"12";"7066"
"37.413678";"54.915676";"12";"1984"
"37.415708";"54.912381";"12";"1510"
"";"";"13";"4154"
"";"";"13";"4157"
"";"";"13";"3313"
"";"";"13";"3317"
"";"";"13";"3312"
"";"";"13";"4209"
"";"";"13";"4719"
"";"";"13";"4206"
"";"";"13";"3605"
"";"";"13";"4220"
"";"";"13";"3608"
"";"";"13";"4221"
"";"";"13";"3046"
"104.287193";"52.291122";"1";"635"
"";"";"13";"3322"
"";"";"13";"3323"
"";"";"13";"3602"
"";"";"13";"4226"
"";"";"13";"3619"
"";"";"13";"4236"
"";"";"13";"4239"
"34.112978";"44.959522";"12";"7044"
"38.994690";"55.811078";"12";"7561"
"";"";"13";"2284"
"129.751923";"62.038608";"12";"4809"
"";"";"13";"2544"
"";"";"13";"2338"
"";"";"13";"6121"
"";"";"13";"2344"
"";"";"13";"4277"
"";"";"13";"6702"
"";"";"13";"4546"
"32.055482";"54.773979";"12";"1568"
"34.168212";"44.508659";"12";"4608"
"";"";"12";"1939"
"33.338611";"45.202171";"12";"5034"
"36.459510";"45.357676";"12";"1943"
"33.505675";"44.604403";"12";"1948"
"";"";"12";"1947"
"";"";"13";"4282"
"34.109463";"44.952985";"12";"1941"
"";"";"13";"6704"
"";"";"13";"4285"
"32.054546";"54.784008";"12";"1452"
"63.566532";"61.362403";"12";"7384"
"";"";"12";"1659"
"";"";"13";"6455"
"";"";"13";"4698"
"49.129708";"55.775570";"1";"637"
"";"";"13";"4351"
"36.979375";"56.181655";"12";"4760"
"";"";"12";"1709"
"39.733976";"43.601873";"12";"5828"
"";"";"12";"1710"
"";"";"13";"3663"
"";"";"13";"5205"
"";"";"13";"3658"
"30.385765";"60.042827";"10";"867"
"";"";"13";"4394"
"";"";"12";"4772"
"";"";"13";"4413"
"";"";"13";"4387"
"";"";"13";"3680"
"";"";"13";"3683"
"";"";"13";"5009"
"";"";"13";"4232"
"";"";"13";"4237"
"39.923632";"43.426908";"12";"7583"
"";"";"13";"4247"
"";"";"13";"4729"
"";"";"12";"1779"
"";"";"12";"1780"
"";"";"13";"2585"
"63.576246";"61.368411";"1";"720"
"41.913118";"45.000351";"12";"5006"
"";"";"13";"4419"
"";"";"13";"3549"
"46.015270";"51.527015";"10";"7522"
"";"";"13";"4455"
"";"";"13";"3697"
"";"";"13";"4284"
"";"";"13";"4283"
"37.388296";"55.860959";"1";"6832"
"";"";"12";"1706"
"";"";"13";"2590"
"";"";"13";"5419"
"61.329062";"55.199773";"1";"7677"
"34.313210";"53.299986";"1";"5337"
"";"";"13";"4473"
"";"";"13";"4556"
"";"";"13";"3710"
"";"";"13";"3721"
"";"";"12";"1388"
"";"";"13";"4311"
"";"";"13";"4497"
"";"";"13";"4500"
"";"";"13";"4555"
"";"";"13";"3026"
"64.796400";"60.129100";"12";"2095"
"41.923993";"45.011517";"12";"1559"
"";"";"13";"4520"
"";"";"13";"4534"
"";"";"13";"2365"
"";"";"13";"3734"
"";"";"13";"3739"
"30.309559";"60.056940";"10";"876"
"";"";"13";"4558"
"";"";"13";"4560"
"";"";"13";"6687"
"";"";"13";"5422"
"";"";"13";"4540"
"";"";"13";"3759"
"";"";"13";"3761"
"85.208493";"52.538092";"12";"4654"
"41.956994";"45.039011";"12";"1497"
"41.936302";"45.064598";"12";"7690"
"";"";"13";"4544"
"";"";"13";"4548"
"";"";"13";"7370"
"";"";"13";"2672"
"";"";"13";"3671"
"";"";"13";"3802"
"37.881254";"51.323720";"12";"4740"
"";"";"13";"4424"
"37.868804";"51.307259";"12";"1456"
"";"";"13";"3707"
"55.917342";"53.620416";"12";"1572"
"37.995880";"55.914978";"12";"7619"
"";"";"13";"4561"
"59.949502";"57.926000";"12";"5254"
"";"";"13";"4725"
"";"";"12";"1607"
"38.084916";"54.896855";"12";"5884"
"";"";"13";"3646"
"55.112954";"51.763082";"12";"1533"
"37.501563";"55.947092";"1";"7394"
"";"";"13";"2677"
"";"";"12";"1276"
"";"";"12";"1288"
"38.075255";"54.883416";"12";"7036"
"38.891177";"47.250014";"12";"5127"
"44.655315";"43.048780";"1";"4787"
"";"";"13";"3816"
"";"";"13";"2697"
"";"";"13";"2943"
"91.422283";"53.736813";"12";"6667"
"38.917138";"47.215156";"12";"4876"
"41.434997";"52.723587";"12";"1598"
"";"";"12";"1428"
"";"";"12";"1665"
"";"";"13";"2796"
"";"";"13";"3072"
"";"";"13";"5544"
"";"";"12";"1765"
"";"";"13";"6395"
"";"";"12";"1766"
"";"";"13";"2909"
"";"";"13";"2911"
"";"";"12";"4752"
"";"";"13";"5404"
"";"";"13";"3559"
"";"";"13";"3704"
"30.432590";"59.930554";"10";"895"
"";"";"13";"2929"
"41.453696";"52.732421";"12";"1940"
"41.446785";"52.723205";"12";"6823"
"";"";"12";"1311"
"59.949502";"57.926000";"12";"5736"
"";"";"13";"2737"
"91.447014";"53.726602";"12";"1480"
"35.917906";"56.859990";"12";"1581"
"";"";"13";"2523"
"";"";"12";"1266"
"";"";"13";"3033"
"35.866172";"56.871901";"12";"5112"
"";"";"13";"3883"
"";"";"12";"1775"
"35.911258";"56.847685";"12";"1575"
"";"";"12";"1637"
"";"";"13";"5456"
"";"";"13";"2989"
"";"";"13";"2603"
"33.532914";"59.643390";"12";"6962"
"";"";"13";"2459"
"33.527324";"59.642815";"12";"4975"
"39.780643";"57.688981";"1";"6279"
"";"";"13";"5410"
"83.779927";"53.348133";"12";"1232"
"47.898546";"56.637075";"12";"5012"
"30.280298";"59.942113";"10";"1194"
"";"";"13";"2897"
"";"";"12";"1416"
"";"";"12";"1854"
"30.224232";"60.005627";"10";"1195"
"";"";"12";"1411"
"";"";"12";"1417"
"41.453970";"52.746629";"1";"676"
"";"";"13";"3163"
"";"";"12";"1645"
"";"";"13";"2373"
"30.433900";"59.932558";"10";"1825"
"30.308303";"59.912486";"10";"2083"
"";"";"13";"3274"
"";"";"13";"2888"
"";"";"13";"2895"
"";"";"13";"2792"
"55.902268";"53.632062";"1";"7651"
"68.281026";"58.233793";"12";"6311"
"";"";"13";"3378"
"49.325998";"53.527667";"12";"1532"
"";"";"13";"2232"
"";"";"13";"2248"
"";"";"13";"2426"
"";"";"13";"2434"
"";"";"13";"6549"
"";"";"12";"1228"
"";"";"13";"2246"
"";"";"13";"2908"
"";"";"13";"2451"
"84.992879";"56.463834";"12";"5246"
"84.989313";"56.470800";"12";"4882"
"";"";"13";"5072"
"";"";"13";"2467"
"";"";"13";"5338"
"";"";"13";"2548"
"";"";"13";"2183"
"";"";"13";"2303"
"84.944720";"56.495181";"12";"1926"
"61.559031";"54.085509";"12";"5747"
"";"";"13";"2295"
"37.613413";"54.188386";"12";"1445"
"";"";"13";"2481"
"";"";"13";"2224"
"";"";"13";"3399"
"";"";"13";"3029"
"";"";"13";"2151"
"30.178119";"59.829465";"10";"7444"
"43.932872";"56.321818";"12";"4932"
"84.952476";"56.477644";"1";"679"
"37.609712";"54.189161";"12";"5696"
"54.236262";"56.087143";"1";"6353"
"";"";"13";"2268"
"";"";"13";"2188"
"65.575587";"57.110281";"12";"5113"
"55.097405";"51.764186";"1";"6029"
"65.557441";"57.143380";"12";"1512"
"28.343401";"57.832449";"12";"5760"
"";"";"13";"2973"
"";"";"13";"4263"
"";"";"13";"3219"
"";"";"13";"3220"
"";"";"12";"4807"
"";"";"13";"3059"
"";"";"13";"2498"
"63.634275";"56.088288";"1";"725"
"";"";"13";"2249"
"";"";"13";"2258"
"43.602005";"56.504556";"12";"5946"
"";"";"13";"7283"
"";"";"13";"3374"
"";"";"13";"2516"
"";"";"13";"5203"
"38.327167";"57.530142";"12";"4968"
"107.633676";"51.819569";"12";"4766"
"28.616473";"59.379025";"10";"7458"
"35.355561";"52.340138";"1";"5128"
"";"";"13";"2531"
"53.211463";"56.852775";"12";"1933"
"";"";"13";"2903"
"";"";"13";"2912"
"90.471749";"56.248656";"12";"4762"
"";"";"13";"3560"
"";"";"12";"1279"
"34.366434";"53.260478";"12";"6645"
"";"";"13";"2575"
"";"";"13";"3268"
"";"";"13";"2543"
"";"";"13";"3647"
"";"";"12";"5031"
"47.488530";"56.112563";"12";"5263"
"";"";"13";"2547"
"86.084162";"55.351795";"12";"1434"
"107.623148";"51.811278";"12";"5247"
"48.396529";"54.318209";"12";"1464"
"";"";"13";"2552"
"54.238499";"56.099456";"1";"727"
"";"";"12";"5442"
"";"";"13";"3905"
"";"";"13";"3661"
"";"";"13";"3664"
"";"";"13";"3019"
"";"";"13";"3018"
"";"";"13";"3695"
"";"";"13";"2556"
"";"";"12";"4875"
"";"";"13";"3040"
"44.005986";"56.326887";"12";"1992"
"";"";"13";"2678"
"61.919868";"56.420798";"12";"5054"
"";"";"13";"2617"
"";"";"13";"2136"
"";"";"12";"1611"
"61.538173";"54.079741";"1";"6094"
"";"";"13";"3718"
"";"";"13";"2589"
"39.726889";"43.594000";"1";"6158"
"";"";"13";"3057"
"";"";"12";"7063"
"";"";"13";"3735"
"";"";"13";"2849"
"";"";"13";"2857"
"";"";"13";"2868"
"";"";"13";"2880"
"";"";"13";"2682"
"";"";"12";"1634"
"";"";"13";"4264"
"48.348649";"54.304936";"12";"1547"
"48.381869";"54.320546";"12";"4607"
"";"";"13";"2540"
"";"";"13";"2269"
"";"";"13";"5104"
"";"";"12";"1635"
"";"";"13";"2685"
"";"";"13";"2931"
"60.797905";"56.911970";"10";"1082"
"60.599132";"56.833324";"10";"1086"
"";"";"13";"2932"
"";"";"13";"5189"
"30.267985";"59.887335";"12";"5028"
"";"";"13";"5190"
"60.816160";"56.503433";"1";"4651"
"";"";"13";"3779"
"131.954242";"43.793486";"12";"4867"
"";"";"12";"1690"
"";"";"12";"1671"
"";"";"12";"1675"
"";"";"12";"1977"
"60.644538";"56.843397";"10";"1914"
"";"";"13";"2220"
"";"";"13";"2473"
"";"";"12";"5533"
"";"";"13";"2759"
"";"";"13";"2184"
"55.993465";"54.703036";"12";"1601"
"35.378171";"45.033330";"12";"6341"
"";"";"13";"2975"
"";"";"13";"2169"
"38.039223";"55.963569";"12";"5048"
"135.071261";"48.496943";"12";"4756"
"69.063611";"60.998757";"12";"1897"
"";"";"13";"5546"
"";"";"13";"4050"
"";"";"13";"2921"
"";"";"12";"1619"
"";"";"13";"3497"
"";"";"13";"3565"
"";"";"12";"1359"
"";"";"13";"3811"
"";"";"13";"4620"
"";"";"13";"2663"
"39.631748";"47.219269";"1";"4616"
"";"";"13";"3081"
"";"";"13";"2427"
"";"";"13";"2710"
"";"";"13";"7355"
"37.429646";"55.887786";"12";"7555"
"";"";"13";"2266"
"";"";"13";"2144"
"47.228234";"56.146618";"12";"1573"
"47.183606";"56.118791";"12";"1873"
"";"";"13";"2767"
"";"";"13";"2768"
"38.529874";"53.973389";"12";"5097"
"";"";"13";"3383"
"";"";"13";"2914"
"";"";"13";"2216"
"60.650502";"56.822011";"1";"631"
"";"";"13";"3531"
"";"";"13";"3265"
"";"";"13";"3267"
"";"";"13";"3134"
"";"";"12";"4855"
"";"";"13";"3838"
"";"";"13";"3007"
"";"";"13";"3164"
"37.635611";"55.732210";"12";"6733"
"32.025157";"59.444890";"12";"4974"
"104.288233";"52.286349";"12";"5261"
"";"";"13";"4530"
"61.299598";"55.186623";"12";"1555"
"50.811337";"61.696148";"1";"6471"
"";"";"13";"2222"
"";"";"13";"2850"
"";"";"13";"3872"
"";"";"13";"2290"
"";"";"13";"2771"
"";"";"13";"3708"
"";"";"13";"3173"
"61.410728";"55.158519";"12";"5139"
"61.356973";"55.177848";"12";"5069"
"49.957156";"53.099364";"10";"7477"
"";"";"13";"2572"
"";"";"13";"2407"
"";"";"13";"3596"
"";"";"13";"4185"
"50.243283";"53.218567";"10";"7478"
"";"";"13";"2229"
"";"";"13";"3179"
"61.394559";"55.184721";"12";"5694"
"61.329062";"55.199773";"12";"7693"
"";"";"13";"2186"
"";"";"13";"4386"
"";"";"13";"4397"
"";"";"13";"2510"
"";"";"13";"2626"
"";"";"13";"2675"
"";"";"13";"3787"
"";"";"13";"2178"
"";"";"13";"3751"
"49.166040";"55.737667";"10";"4783"
"32.054546";"54.784008";"12";"1249"
"";"";"13";"3184"
"";"";"13";"2778"
"";"";"13";"2968"
"";"";"13";"2228"
"";"";"13";"4450"
"";"";"13";"2238"
"";"";"13";"3984"
"";"";"13";"2267"
"";"";"13";"2278"
"37.922037";"59.128410";"12";"1516"
"49.080911";"55.832269";"10";"5494"
"";"";"13";"3136"
"";"";"13";"3138"
"49.419207";"53.508816";"12";"1210"
"";"";"13";"2318"
"";"";"13";"4269"
"";"";"12";"1327"
"";"";"13";"3139"
"";"";"13";"5356"
"";"";"13";"2192"
"37.952569";"59.127273";"12";"4953"
"";"";"13";"2219"
"";"";"13";"2571"
"";"";"13";"2227"
"49.419207";"53.508816";"12";"7361"
"";"";"12";"5746"
"37.514760";"54.010983";"12";"5079"
"20.503900";"54.710600";"12";"2045"
"";"";"13";"3146"
"20.499860";"54.721053";"12";"2023"
"";"";"13";"2381"
"";"";"13";"2123"
"48.395622";"54.312416";"12";"1221"
"";"";"13";"3083"
"";"";"13";"2253"
"";"";"12";"4941"
"";"";"13";"4296"
"";"";"13";"4313"
"";"";"13";"2149"
"39.709087";"47.289923";"10";"1962"
"39.751016";"47.242343";"10";"4926"
"";"";"13";"3716"
"30.308268";"59.912595";"12";"5277"
"";"";"13";"2160"
"";"";"13";"2762"
"";"";"13";"2103"
"";"";"13";"4496"
"";"";"13";"2153"
"20.474100";"54.737200";"12";"2028"
"";"";"13";"2158"
"";"";"13";"2859"
"";"";"13";"2439"
"37.716106";"55.738523";"12";"6665"
"";"";"12";"1768"
"";"";"13";"4047"
"";"";"13";"4361"
"";"";"13";"4400"
"";"";"13";"4631"
"";"";"13";"2988"
"";"";"13";"4399"
"";"";"13";"4402"
"";"";"13";"4412"
"";"";"13";"4619"
"";"";"13";"2681"
"";"";"13";"2960"
"86.091581";"55.355193";"12";"5055"
"";"";"13";"2982"
"";"";"13";"2915"
"";"";"13";"3133"
"37.692663";"55.776958";"12";"7571"
"";"";"13";"2536"
"";"";"13";"3260"
"33.064919";"68.963451";"12";"5722"
"";"";"12";"4898"
"";"";"12";"2073"
"44.502937";"48.756125";"10";"1012"
"37.582528";"55.775547";"12";"1576"
"";"";"13";"3162"
"";"";"13";"3213"
"";"";"13";"3865"
"";"";"13";"4545"
"82.899211";"55.034394";"12";"4746"
"21.802264";"54.635759";"12";"2037"
"";"";"13";"3744"
"37.455319";"55.144567";"12";"7622"
"";"";"13";"4117"
"";"";"13";"3000"
"";"";"13";"4554"
"";"";"13";"6707"
"113.497195";"52.044128";"12";"7579"
"";"";"13";"2999"
"";"";"12";"5235"
"57.814781";"58.295495";"12";"4942"
"45.416579";"50.105227";"10";"1020"
"";"";"13";"2839"
"40.207795";"47.711117";"12";"4938"
"";"";"13";"6484"
"";"";"13";"4040"
"";"";"13";"4371"
"";"";"13";"2676"
"";"";"13";"2824"
"";"";"13";"2464"
"34.109463";"44.952985";"12";"5144"
"41.368425";"56.850609";"12";"7037"
"";"";"12";"6888"
"";"";"13";"3995"
"";"";"13";"2235"
"";"";"13";"2211"
"";"";"13";"4146"
"";"";"13";"4151"
"";"";"13";"2213"
"";"";"13";"2215"
"";"";"13";"4155"
"";"";"12";"5624"
"37.369729";"55.820461";"12";"7584"
"37.993706";"55.929182";"12";"5049"
"44.271365";"46.305988";"12";"7092"
"";"";"13";"4159"
"";"";"13";"4180"
"83.706654";"53.365778";"1";"6220"
"46.116650";"51.499020";"12";"6288"
"46.129810";"51.476840";"12";"6944"
"142.755666";"46.954142";"12";"7325"
"92.884513";"56.013459";"10";"1109"
"";"";"13";"4570"
"37.509236";"55.804810";"1";"4831"
"";"";"12";"5623"
"";"";"12";"6308"
"";"";"12";"1631"
"84.935351";"55.724900";"12";"7398"
"39.852994";"57.624675";"12";"4966"
"";"";"13";"4317"
"19.945100";"54.855700";"12";"2046"
"";"";"13";"5176"
"";"";"13";"2218"
"";"";"13";"2245"
"39.858438";"57.627258";"12";"6295"
"30.878636";"59.539669";"12";"5799"
"";"";"13";"3504"
"";"";"13";"3628"
"38.074025";"44.552559";"10";"5272"
"";"";"13";"2250"
"";"";"13";"2159"
"";"";"13";"2156"
"";"";"13";"2157"
"82.895843";"54.983907";"1";"5472"
"82.941783";"55.111191";"1";"5896"
"";"";"13";"3626"
"37.662048";"55.732250";"1";"4800"
"";"";"13";"3815"
"";"";"13";"2155"
"";"";"13";"5164"
"34.357127";"53.266933";"10";"7489"
"82.978650";"55.037072";"1";"4749"
"83.082738";"54.865865";"1";"4952"
"36.982014";"56.185813";"1";"7124"
"65.485671";"57.136728";"10";"5373"
"";"";"13";"5163"
"49.649589";"58.599118";"12";"5521"
"37.778972";"55.757136";"1";"7600"
"";"";"13";"2651"
"45.181109";"54.190030";"12";"6017"
"39.367724";"56.296124";"12";"5005"
"44.025069";"56.320185";"12";"4981"
"";"";"12";"5008"
"";"";"13";"2712"
"";"";"12";"1250"
"";"";"13";"4541"
"";"";"13";"3241"
"";"";"13";"2793"
"";"";"13";"3840"
"";"";"13";"2168"
"";"";"13";"4352"
"";"";"13";"3245"
"";"";"13";"3247"
"48.535236";"54.336850";"10";"5375"
"38.274600";"54.011401";"12";"5101"
"";"";"13";"2808"
"";"";"12";"4617"
"37.778802";"44.676058";"12";"5480"
"";"";"12";"1655"
"";"";"13";"2786"
"37.783994";"44.699083";"12";"4609"
"37.894352";"55.679194";"12";"5159"
"";"";"13";"2390"
"";"";"12";"1662"
"";"";"12";"1294"
"";"";"12";"1297"
"";"";"12";"1673"
"";"";"12";"1677"
"";"";"12";"1301"
"";"";"13";"3321"
"47.266798";"56.112034";"10";"1039"
"";"";"13";"3526"
"";"";"12";"1685"
"";"";"13";"3870"
"";"";"13";"2239"
"";"";"12";"1303"
"";"";"12";"1688"
"";"";"12";"1704"
"";"";"12";"1714"
"";"";"12";"1719"
"";"";"12";"1306"
"";"";"12";"1721"
"";"";"12";"1307"
"";"";"12";"1723"
"";"";"12";"1731"
"";"";"12";"1734"
"";"";"12";"1743"
"";"";"12";"1745"
"";"";"12";"1746"
"";"";"12";"1750"
"";"";"12";"1754"
"";"";"12";"1756"
"";"";"13";"2289"
"";"";"13";"2256"
"";"";"13";"2176"
"";"";"13";"2276"
"";"";"12";"1314"
"";"";"13";"2185"
"";"";"12";"1758"
"";"";"13";"3893"
"";"";"13";"3225"
"";"";"12";"1761"
"";"";"12";"1764"
"";"";"12";"1767"
"";"";"12";"1772"
"";"";"12";"1317"
"";"";"12";"1776"
"";"";"12";"1778"
"";"";"12";"1784"
"";"";"12";"1785"
"";"";"12";"1320"
"";"";"12";"1790"
"";"";"12";"1791"
"";"";"13";"2894"
"73.384525";"54.965207";"12";"1564"
"37.604161";"55.777565";"1";"5815"
"";"";"12";"1322"
"";"";"13";"3899"
"";"";"12";"1333"
"";"";"12";"1338"
"";"";"12";"1348"
"";"";"12";"1351"
"";"";"12";"1354"
"";"";"12";"1358"
"39.971823";"57.607947";"12";"5505"
"";"";"12";"1361"
"37.816430";"55.712744";"12";"5023"
"";"";"12";"1365"
"";"";"13";"2277"
"";"";"13";"2279"
"";"";"13";"2292"
"";"";"13";"2257"
"";"";"13";"3269"
"37.571021";"55.407615";"10";"827"
"";"";"12";"1366"
"";"";"13";"2527"
"";"";"12";"1368"
"";"";"12";"1373"
"37.816300";"55.748312";"1";"4839"
"";"";"12";"1374"
"";"";"12";"1375"
"";"";"12";"1376"
"";"";"12";"1379"
"";"";"12";"1380"
"";"";"12";"1381"
"37.719899";"55.612726";"12";"6624"
"";"";"12";"1383"
"";"";"12";"2081"
"86.067434";"55.361897";"1";"7563"
"";"";"13";"2148"
"";"";"13";"2165"
"";"";"12";"1385"
